정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
BSB211240301,남항시장,35.08869009,129.04243408,2024-10-28,4021.0,21,부산광역시,부산BIS
BSB211300201,동삼초등학교,35.07863905,129.07356005,2024-10-28,4171.0,21,부산광역시,부산BIS
BSB211320102,동삼중앙어린이집,35.07902551,129.06831436,2024-10-28,,21,부산광역시,부산BIS
BSB211320301,동삼슈퍼,35.08014941,129.06719163,2024-10-28,,21,부산광역시,부산BIS
BSB211380101,해동종합,35.08968518,129.07107445,2024-10-28,4177.0,21,부산광역시,부산BIS
BSB211380102,아르떼뮤지엄·미창석유,35.08565897,129.07496656,2024-10-28,4175.0,21,부산광역시,부산BIS
BSB211380301,(주)거청,35.09421993,129.06790604,2024-10-28,4178.0,21,부산광역시,부산BIS
BSB211380302,대선조선,35.09724269,129.06167251,2024-10-28,4180.0,21,부산광역시,부산BIS
BSB211380303,청학수변공원,35.0980791,129.06005056,2024-10-28,4182.0,21,부산광역시,부산BIS
BSB211380304,부산조선,35.09948504,129.05813115,2024-10-28,4184.0,21,부산광역시,부산BIS
BSB211390101,(주)거청,35.09393843,129.06767219,2024-10-28,4179.0,21,부산광역시,부산BIS
BSB211390102,대선조선,35.09696172,129.06144214,2024-10-28,4181.0,21,부산광역시,부산BIS
BSB211390103,청학수변공원,35.09781564,129.05981719,2024-10-28,4183.0,21,부산광역시,부산BIS
BSB211390104,부산조선,35.09909747,129.05803998,2024-10-28,4185.0,21,부산광역시,부산BIS
BSB211390301,SK부산저유소,35.09797048,129.05561128,2024-10-28,4064.0,21,부산광역시,부산BIS
BSB211390302,HJ중공업,35.09609569,129.05359759,2024-10-28,4061.0,21,부산광역시,부산BIS
BSB211390303,HJ중공업,35.09566466,129.05291045,2024-10-28,4195.0,21,부산광역시,부산BIS
BSB211410301,민락어민활어직판장,35.15530723,129.1285734,2024-10-28,,21,부산광역시,부산BIS
BSB211460301,광안역,35.15925582,129.11328372,2024-10-28,14059.0,21,부산광역시,부산BIS
BSB211480201,대평화장품,35.09143729,129.03424078,2024-10-28,,21,부산광역시,부산BIS
BSB211500101,대교사거리,35.09146252,129.03946191,2024-10-28,4017.0,21,부산광역시,부산BIS
BSB211500301,남항동,35.09023103,129.03843926,2024-10-28,4016.0,21,부산광역시,부산BIS
BSB211500302,제일은행,35.09058459,129.03864182,2024-10-28,,21,부산광역시,부산BIS
BSB211520201,영선아파트,35.07802196,129.04586557,2024-10-28,4138.0,21,부산광역시,부산BIS
BSB211520301,흰여울문화마을,35.07962098,129.04457997,2024-10-28,4034.0,21,부산광역시,부산BIS
BSB211550101,남항초등학교,35.08380079,129.04319855,2024-10-28,,21,부산광역시,부산BIS
BSB211620201,대동대교맨션,35.09080375,129.03508279,2024-10-28,,21,부산광역시,부산BIS
BSB211620202,토토볼링장,35.09009957,129.03654169,2024-10-28,,21,부산광역시,부산BIS
BSB211620401,대평화장품,35.09155851,129.03453167,2024-10-28,,21,부산광역시,부산BIS
BSB211650301,진주슈퍼,35.09192436,129.034011,2024-10-28,,21,부산광역시,부산BIS
BSB211700101,용원,35.09640239,128.81988308,2024-10-28,,21,부산광역시,부산BIS
BSB211710101,용원,35.09681107,128.82048917,2024-10-28,92049.0,21,부산광역시,부산BIS
BSB211720101,옥포,35.11594654,128.84253946,2024-10-28,92202.0,21,부산광역시,부산BIS
BSB211730101,옥포마을,35.11630135,128.84505012,2024-10-28,12324.0,21,부산광역시,부산BIS
BSB211730301,옥포마을입구,35.11612998,128.84411251,2024-10-28,92201.0,21,부산광역시,부산BIS
BSB211740101,에스피엘,35.15060319,128.82499021,2024-10-28,12489.0,21,부산광역시,부산BIS
BSB211750101,렛츠런파크입구,35.15252727,128.88215828,2024-10-28,12149.0,21,부산광역시,부산BIS
BSB211750102,렛츠런파크입구,35.15210434,128.88169354,2024-10-28,92366.0,21,부산광역시,부산BIS
BSB211750201,렛츠런파크입구,35.15201353,128.88099488,2024-10-28,12150.0,21,부산광역시,부산BIS
BSB211770301,불암역,35.22221655,128.92804597,2024-10-28,,21,부산광역시,부산BIS
BSB211790101,설만마을회관,35.17464767,128.92804064,2024-10-28,92092.0,21,부산광역시,부산BIS
BSB211790102,동신에프에이,35.1751865,128.92426327,2024-10-28,,21,부산광역시,부산BIS
BSB211790103,신진화이너스,35.17493669,128.92580495,2024-10-28,,21,부산광역시,부산BIS
BSB211790401,정관도새집,35.1680889,128.92686162,2024-10-28,,21,부산광역시,부산BIS
BSB211800301,공항상회,35.20251262,128.94108255,2024-10-28,92338.0,21,부산광역시,부산BIS
BSB211800302,평강사리마을입구,35.20568774,128.94250647,2024-10-28,92337.0,21,부산광역시,부산BIS
BSB211800303,칠점입구,35.198665,128.93983679,2024-10-28,,21,부산광역시,부산BIS
BSB211800304,평강사리,35.20432763,128.94188466,2024-10-28,,21,부산광역시,부산BIS
BSB211810101,대저1동사무소,35.213725,128.980973,2024-10-28,92316.0,21,부산광역시,부산BIS
BSB211810201,강서구청,35.21292006,128.98159557,2024-10-28,12021.0,21,부산광역시,부산BIS
BSB211810301,대저119안전센터,35.21461085,128.97746735,2024-10-28,12003.0,21,부산광역시,부산BIS
BSB211810302,대저119안전센터,35.21467256,128.97577237,2024-10-28,92079.0,21,부산광역시,부산BIS
BSB211810303,대저119안전센터,35.21459072,128.97758372,2024-10-28,,21,부산광역시,부산BIS
BSB211820101,대저1동사무소,35.21536556,128.9811024,2024-10-28,92317.0,21,부산광역시,부산BIS
BSB211820201,대저1동사무소,35.213827,128.980399,2024-10-28,92314.0,21,부산광역시,부산BIS
BSB211820301,강서등기소,35.21544135,128.97957,2024-10-28,,21,부산광역시,부산BIS
BSB211830101,영도배수지,35.09054821,129.04811517,2024-10-28,4046.0,21,부산광역시,부산BIS
BSB211830102,삼거리이용원,35.09158987,129.04905028,2024-10-28,4043.0,21,부산광역시,부산BIS
BSB211830201,영도배수지입구,35.09021371,129.04793624,2024-10-28,,21,부산광역시,부산BIS
BSB211850401,부산항만공사,35.10071924,129.03795801,2024-10-28,1053.0,21,부산광역시,부산BIS
BSB211880301,양지공원,35.15383646,129.00476824,2024-10-28,,21,부산광역시,부산BIS
BSB211920101,모덕초등학교,35.18268262,128.99084538,2024-10-28,,21,부산광역시,부산BIS
BSB211920102,자유아파트,35.17999226,128.99009847,2024-10-28,,21,부산광역시,부산BIS
BSB211920401,사상도서관,35.17841777,128.98921511,2024-10-28,,21,부산광역시,부산BIS
BSB211940401,모라화인아파트,35.19031363,128.99348242,2024-10-28,,21,부산광역시,부산BIS
BSB211950301,협성아파트,35.19242823,128.99337211,2024-10-28,,21,부산광역시,부산BIS
BSB211960201,모라벽산아파트,35.1905534,128.99511752,2024-10-28,,21,부산광역시,부산BIS
BSB211970101,구포현대아파트,35.19468918,128.99390491,2024-10-28,8083.0,21,부산광역시,부산BIS
BSB211970102,구포현대아파트,35.19456137,128.99383968,2024-10-28,95016.0,21,부산광역시,부산BIS
BSB211970301,모라119안전센터,35.191746,128.99207617,2024-10-28,15005.0,21,부산광역시,부산BIS
BSB211970302,모라119안전센터,35.19199067,128.99220534,2024-10-28,95002.0,21,부산광역시,부산BIS
BSB211980201,삼정그린코아아파트,35.18922376,128.99261872,2024-10-28,,21,부산광역시,부산BIS
BSB211980301,모라농협,35.18757207,128.99061352,2024-10-28,15018.0,21,부산광역시,부산BIS
BSB211980302,모라우성아파트,35.18938244,128.99116521,2024-10-28,15016.0,21,부산광역시,부산BIS
BSB211980303,농협,35.18765514,128.99061558,2024-10-28,95004.0,21,부산광역시,부산BIS
BSB211980304,모라우성아파트,35.18925477,128.99113298,2024-10-28,95003.0,21,부산광역시,부산BIS
BSB511960000,광안역4번출구,35.15768654,129.11295938,2024-10-28,,21,부산광역시,부산BIS
BSB511970000,수영현대아파트,35.16590705,129.12340532,2024-10-28,,21,부산광역시,부산BIS
BSB511980000,수영현대아파트,35.16611008,129.12364654,2024-10-28,,21,부산광역시,부산BIS
BSB511990000,센텀호텔,35.16880303,129.13193636,2024-10-28,,21,부산광역시,부산BIS
BSB512000000,올림픽교차로,35.16729,129.14031401,2024-10-28,,21,부산광역시,부산BIS
BSB512010000,경남마리나아파트,35.1604913,129.14207259,2024-10-28,,21,부산광역시,부산BIS
BSB512020000,경남마리나아파트,35.16070243,129.14236343,2024-10-28,,21,부산광역시,부산BIS
BSB512030000,파크하얏트호텔,35.15672739,129.14114544,2024-10-28,,21,부산광역시,부산BIS
BSB512040000,해운대하이페리온,35.15676979,129.14917858,2024-10-28,,21,부산광역시,부산BIS
BSB512050000,해운대하이페리온,35.15707005,129.1490164,2024-10-28,,21,부산광역시,부산BIS
BSB512060000,동백섬입구,35.15771042,129.15152405,2024-10-28,,21,부산광역시,부산BIS
BSB512070000,그랜드호텔,35.15842759,129.15515576,2024-10-28,,21,부산광역시,부산BIS
BSB512080000,그랜드호텔,35.1586981,129.15514644,2024-10-28,,21,부산광역시,부산BIS
BSB512090000,해운대해수욕장,35.15977229,129.16111121,2024-10-28,,21,부산광역시,부산BIS
BSB512100000,노보텔앰베서더호텔,35.16053125,129.16276629,2024-10-28,,21,부산광역시,부산BIS
BSB512110000,파라다이스호텔,35.16088094,129.16437764,2024-10-28,,21,부산광역시,부산BIS
BSB512120000,현대아파트,35.16561566,129.1783658,2024-10-28,,21,부산광역시,부산BIS
BSB512130000,현대아파트,35.16583169,129.17862945,2024-10-28,,21,부산광역시,부산BIS
BSB512140000,래미안해운대아파트,35.16245144,129.1759276,2024-10-28,,21,부산광역시,부산BIS
BSB512150000,래미안해운대아파트,35.16215645,129.17604594,2024-10-28,,21,부산광역시,부산BIS
BSB512160000,미포.문탠로드입구,35.16171708,129.1725365,2024-10-28,,21,부산광역시,부산BIS
BSB512170000,양운초등학교,35.17445003,129.16739058,2024-10-28,,21,부산광역시,부산BIS
BSB512180000,씨클라우드호텔,35.16022265,129.16238504,2024-10-28,,21,부산광역시,부산BIS
BSB512190000,동백섬입구,35.15796208,129.15143467,2024-10-28,,21,부산광역시,부산BIS
BSB512200000,파크하얏트호텔,35.15660353,129.1413973,2024-10-28,,21,부산광역시,부산BIS
BSB512210000,올림픽교차로,35.16743672,129.14068,2024-10-28,,21,부산광역시,부산BIS
BSB512220000,가야홈플러스,35.15293467,129.02733829,2024-10-28,,21,부산광역시,부산BIS
BSB512230000,가야홈플러스,35.15341733,129.02730638,2024-10-28,,21,부산광역시,부산BIS
BSB512240000,가야현대아파트,35.15619721,129.04340672,2024-10-28,,21,부산광역시,부산BIS
BSB512250000,가야현대아파트,35.15573577,129.04351588,2024-10-28,,21,부산광역시,부산BIS
BSB512260000,백뱅원사거리,35.15282247,129.01949021,2024-10-28,,21,부산광역시,부산BIS
BSB512270000,백뱅원사거리,35.15329786,129.01935383,2024-10-28,,21,부산광역시,부산BIS
BSB512280000,베스트웨스턴유엘호텔,35.15231108,129.05896152,2024-10-28,,21,부산광역시,부산BIS
BSB512290000,교보생명,35.15159201,129.05938228,2024-10-28,,21,부산광역시,부산BIS
BSB512300000,쥬디스태화,35.15465201,129.05934969,2024-10-28,,21,부산광역시,부산BIS
BSB512310000,서면1번가,35.15739843,129.05761937,2024-10-28,,21,부산광역시,부산BIS
BSB512320000,현대백화점,35.1410973,129.05915621,2024-10-28,,21,부산광역시,부산BIS
BSB512330000,현대백화점,35.14109518,129.05954562,2024-10-28,,21,부산광역시,부산BIS
BSB512340000,부산진시장,35.13662636,129.05922459,2024-10-28,,21,부산광역시,부산BIS
BSB512350000,부산진시장,35.13662847,129.05963053,2024-10-28,,21,부산광역시,부산BIS
BSB512360000,토요코인호텔,35.10900572,129.0368211,2024-10-28,,21,부산광역시,부산BIS
BSB512370000,롯데백화점광복점,35.09970572,129.03681445,2024-10-28,,21,부산광역시,부산BIS
BSB512380000,영주동,35.11134011,129.03814039,2024-10-28,,21,부산광역시,부산BIS
BSB512390000,천마하늘길,35.09111072,129.02267233,2024-10-28,2197.0,21,부산광역시,부산BIS
BSB512400000,천마하늘길,35.09142895,129.02277339,2024-10-28,2198.0,21,부산광역시,부산BIS
BSB512410000,정관차고지,35.33174062,129.18011921,2024-10-28,,21,부산광역시,부산BIS
BSB512420000,정관차고지,35.33153999,129.18025127,2024-10-28,,21,부산광역시,부산BIS
BSB512430000,해운대보훈회관,35.16823351,129.16708021,2024-10-28,9392.0,21,부산광역시,부산BIS
BSB512440000,해운대세무서,35.16829061,129.16665922,2024-10-28,9393.0,21,부산광역시,부산BIS
BSB512450000,e편한세상서면더센트럴,35.15143178,129.05090926,2024-10-28,5372.0,21,부산광역시,부산BIS
BSB512460000,개천마을,35.35328822,129.27769347,2024-10-28,,21,부산광역시,부산BIS
BSB512470000,고무마을,35.34832269,129.26381717,2024-10-28,,21,부산광역시,부산BIS
BSB512480000,교리부전아파트,35.2542648,129.21911908,2024-10-28,,21,부산광역시,부산BIS
BSB512490000,기장국민체육센터,35.30548426,129.24279763,2024-10-28,,21,부산광역시,부산BIS
BSB512500000,기장국민체육센터,35.30557288,129.24263518,2024-10-28,,21,부산광역시,부산BIS
BSB512510000,기장시장,35.24501613,129.21513415,2024-10-28,,21,부산광역시,부산BIS
BSB512520000,기장시장,35.24524109,129.21575828,2024-10-28,,21,부산광역시,부산BIS
BSB512530000,기장역,35.24334167,129.21822639,2024-10-28,,21,부산광역시,부산BIS
BSB512540000,기장역,35.24332883,129.21843474,2024-10-28,,21,부산광역시,부산BIS
BSB512550000,기장전화국,35.24197576,129.21334524,2024-10-28,,21,부산광역시,부산BIS
BSB512560000,기장종합사회복지관,35.23608255,129.21333882,2024-10-28,,21,부산광역시,부산BIS
BSB512570000,기장종합사회복지관,35.23606055,129.21306364,2024-10-28,,21,부산광역시,부산BIS
BSB512580000,기장초등학교,35.24381081,129.21376859,2024-10-28,,21,부산광역시,부산BIS
BSB512590000,기장초등학교,35.24378911,129.21347691,2024-10-28,,21,부산광역시,부산BIS
BSB512600000,낙동초등학교,35.10497489,128.97364025,2024-10-28,,21,부산광역시,부산BIS
BSB512610000,낙동초등학교,35.10512084,128.97353678,2024-10-28,,21,부산광역시,부산BIS
BSB512620000,내동마을,35.21634295,129.20101496,2024-10-28,,21,부산광역시,부산BIS
BSB512630000,내리,35.20055143,129.20641819,2024-10-28,,21,부산광역시,부산BIS
BSB512640000,내리초등학교,35.2044627,129.20615075,2024-10-28,,21,부산광역시,부산BIS
BSB512650000,대룡마을,35.37099463,129.26235465,2024-10-28,,21,부산광역시,부산BIS
BSB512660000,대청중학교,35.23377793,129.21321578,2024-10-28,,21,부산광역시,부산BIS
BSB512670000,대청중학교,35.23382328,129.21295342,2024-10-28,,21,부산광역시,부산BIS
BSB512680000,도야마을,35.37570917,129.26177667,2024-10-28,,21,부산광역시,부산BIS
BSB512690000,도야마을,35.37498602,129.26165746,2024-10-28,,21,부산광역시,부산BIS
BSB512700000,동백천,35.29584999,129.24505965,2024-10-28,,21,부산광역시,부산BIS
BSB512710000,동백천,35.2959947,129.24503068,2024-10-28,,21,부산광역시,부산BIS
BSB512720000,두명마을,35.35542957,129.14851878,2024-10-28,,21,부산광역시,부산BIS
BSB512730000,두명마을,35.35517621,129.14817263,2024-10-28,,21,부산광역시,부산BIS
BSB512740000,두명마을회관,35.36184697,129.14614547,2024-10-28,,21,부산광역시,부산BIS
BSB512750000,드림볼파크야구장정문,35.29692492,129.24370446,2024-10-28,,21,부산광역시,부산BIS
BSB512760000,드림볼파크야구장정문,35.29689676,129.24352232,2024-10-28,,21,부산광역시,부산BIS
BSB512770000,무곡마을,35.22658929,129.21210348,2024-10-28,,21,부산광역시,부산BIS
BSB512780000,무곡마을,35.22669698,129.21188127,2024-10-28,,21,부산광역시,부산BIS
BSB512790000,석산마을입구,35.2019824,129.20997556,2024-10-28,,21,부산광역시,부산BIS
BSB512800000,석산마을회관,35.20544592,129.21004748,2024-10-28,,21,부산광역시,부산BIS
BSB512810000,솔빛공원,35.34190295,129.1621912,2024-10-28,,21,부산광역시,부산BIS
BSB512820000,솔빛공원,35.3418273,129.16188675,2024-10-28,,21,부산광역시,부산BIS
BSB512830000,신리,35.35607093,129.26844423,2024-10-28,,21,부산광역시,부산BIS
BSB512840000,신리입구,35.35587357,129.26359352,2024-10-28,,21,부산광역시,부산BIS
BSB512850000,신명마을,35.38533858,129.26267276,2024-10-28,,21,부산광역시,부산BIS
BSB512860000,신명마을입구,35.38448425,129.25607997,2024-10-28,,21,부산광역시,부산BIS
BSB512870000,오시리아역,35.1964291,129.209611,2024-10-28,,21,부산광역시,부산BIS
BSB512880000,오신,35.20798665,129.20859023,2024-10-28,,21,부산광역시,부산BIS
BSB512890000,용소마을,35.34365981,129.24593677,2024-10-28,,21,부산광역시,부산BIS
BSB512900000,월드컵빌리지,35.30003314,129.24179527,2024-10-28,,21,부산광역시,부산BIS
BSB512910000,월드컵빌리지,35.29988883,129.24180228,2024-10-28,,21,부산광역시,부산BIS
BSB512920000,월평교차로,35.35748752,129.14173335,2024-10-28,,21,부산광역시,부산BIS
BSB512930000,월평교차로,35.35787314,129.14029833,2024-10-28,,21,부산광역시,부산BIS
BSB512940000,월평마을,35.36208385,129.1378684,2024-10-28,,21,부산광역시,부산BIS
BSB512950000,판곡,35.35970667,129.26509202,2024-10-28,,21,부산광역시,부산BIS
BSB512960000,포스코아파트,35.24771288,129.21867504,2024-10-28,,21,부산광역시,부산BIS
